level,gpa,distance_km,disability,medical_condition,financial_need,first_generation,international,gender,previous_housing,semesters_completed,academic_probation,family_size,family_income_bracket,employment_hours,priority_score,was_allocated,application_date
200,3.8892123402737724,50.44722980142488,0,0,0,1,0,M,0,2.0,0,4,7,4.243409081100353,95.1,1,2023-01-22
300,3.573534178663492,11709.450629694224,0,0,0,0,1,M,0,5.0,0,3,4,6.351695601130549,99.64,1,2023-02-19
300,2.9356299472301606,68.15260712927345,0,0,0,1,0,M,0,4.0,0,4,5,31.56007362056109,100.0,1,2023-07-28
200,4.0127335601939675,136.87059848691712,0,0,0,0,0,M,0,3.0,0,2,6,11.205868253819366,100.0,1,2023-10-02
100,4.264383081592467,1114.7225090756706,0,0,0,0,1,M,0,1.0,0,2,7,7.9946086506218155,100.0,1,2023-01-04
200,2.2743732891153767,20.440925957391286,0,1,0,0,0,F,0,3.0,0,5,7,10.67303657443468,86.32,1,2023-01-24
100,3.6966330631653315,1.0,0,0,0,0,0,F,0,0.0,0,6,7,10.949886591229184,66.88,1,2023-01-24
100,3.863118111361785,38.967652824015445,1,0,0,0,0,F,0,0.0,0,6,5,6.037670022168009,93.39,1,2023-12-31
500,3.172136492853456,1.4670544886340782,0,0,0,0,0,M,0,9.0,0,4,5,1.5597253685328933,83.99,1,2023-03-04
200,3.3390777258520044,1.8714759949220383,0,0,1,1,0,F,0,2.0,0,4,3,39.061028261203674,93.99,1,2023-11-08
400,3.5949514935592832,1.0,0,0,0,0,0,F,0,6.0,0,2,3,17.712136762885798,84.8,1,2023-08-15
200,3.003090835787272,14919.614611844767,0,0,0,1,1,F,1,2.0,0,1,5,2.064418989684613,100.0,1,2023-04-17
300,3.571465578099612,77.15736249532478,0,0,0,1,0,M,0,4.0,0,5,4,7.383610291325605,100.0,1,2023-12-21
200,3.6166624402321776,172.01016333270042,0,0,1,0,0,M,0,2.0,0,3,1,23.683963179333382,100.0,1,2023-09-22
200,4.430587437218681,50.762525876287334,0,0,0,1,0,M,0,3.0,0,3,6,1.299911989151982,100.0,1,2023-12-08
200,3.919670879804464,2.608452376871628,0,0,0,0,0,F,0,2.0,0,4,4,9.228658223603002,74.6,1,2023-12-14
100,4.14321087610332,8.596028714390876,0,0,0,1,0,M,0,1.0,0,3,3,9.242635876826622,78.17,1,2023-01-22
300,2.854339246709886,15.260724401504353,0,0,0,1,0,M,0,5.0,0,6,5,3.2869157434998337,85.37,1,2023-04-30
100,3.825140016092389,73.39048978148668,0,0,0,0,0,F,0,1.0,0,1,1,4.77416511447135,96.57,1,2023-11-26
100,3.268664701615317,106.42257073029072,0,0,0,0,0,M,1,0.0,0,1,7,8.847056496207973,95.61,1,2023-04-08
200,4.250953922495933,5.251417679653331,0,0,0,0,0,F,0,3.0,0,5,3,5.563232575291742,74.28,0,2023-07-10
100,2.801029477010699,14.646896153540565,0,0,0,0,0,M,1,1.0,0,5,6,5.746489867659936,72.61,1,2023-01-04
400,4.284484214727007,68.93457995370531,0,0,0,0,0,M,0,7.0,0,6,7,2.0351938240580467,97.79,1,2023-01-04
400,3.6003947477575027,15.044859581224008,0,1,1,1,0,Other,1,7.0,0,1,3,19.565555555950713,99.94,1,2023-10-29
400,2.9320732202430038,3.0574158925545545,0,0,0,0,0,M,0,6.0,0,3,3,29.991240312112836,80.2,1,2023-11-27
200,2.493852719939336,1.0,0,0,0,0,0,F,0,3.0,0,4,7,6.329939374006225,66.78,1,2023-02-03
100,2.4474624659245197,1.0901368392137056,0,0,0,1,0,M,1,0.0,0,5,5,3.8506474504969006,66.22,1,2023-02-05
400,2.5565611405365463,96.0619837255064,0,0,1,0,0,M,1,6.0,0,6,5,11.224058566987548,97.57,1,2023-01-11
200,2.7353156405498913,122.09575079495743,0,0,0,0,0,F,0,2.0,0,6,6,32.0608610238818,100.0,1,2023-10-21
400,4.064290839580475,122.92199903265865,0,0,0,0,0,M,0,6.0,0,4,8,8.790675767387684,100.0,1,2023-10-09
400,2.7402628590014277,44.489246321121,0,0,1,0,0,M,1,7.0,0,4,4,12.339954146648186,99.45,1,2023-07-03
400,3.5705775000007947,6739.391490310209,1,0,1,1,1,M,1,7.0,0,6,4,16.446753268135225,96.32,1,2023-06-14
100,2.6303159228029482,5.197105026884773,0,0,1,0,0,M,0,0.0,0,6,4,30.747641767463413,83.43,1,2023-07-12
200,3.4445469348738778,18.26947465305673,0,0,1,0,0,F,0,3.0,0,3,4,11.452026584391833,95.23,1,2023-10-06
400,3.2048619527746007,78.30011925068202,0,0,0,0,0,M,0,6.0,0,3,6,0.14011019566622182,100.0,1,2023-09-04
100,3.240414204538298,43.15105004508165,0,0,1,0,0,M,0,1.0,0,5,3,22.700426497882347,97.76,1,2023-09-05
100,3.128077316707906,7.929991635182045,0,0,0,1,0,M,0,1.0,0,2,4,15.527510375237487,73.19,1,2023-09-05
200,3.3449080798772046,2.1989307449465194,0,0,0,0,0,M,1,2.0,0,2,5,18.999771834097125,68.46,1,2023-02-05
400,3.441838407765521,109.04635103198896,0,0,0,1,0,F,0,7.0,0,5,5,8.30631744052009,100.0,1,2023-02-19
300,3.749127680556016,175.65173840649226,0,0,0,0,0,F,0,4.0,0,5,1,12.61499995531969,99.28,1,2023-03-19
200,2.9551271323507318,76.58893905619416,0,0,0,1,0,F,0,2.0,0,4,8,0.04673158597591861,96.9,1,2023-11-26
100,3.003260884018447,4977.467921198644,0,0,0,0,1,F,1,0.0,0,4,4,1.8241770857205948,97.52,1,2023-02-28
200,3.7733518290296053,12.456189477177729,0,0,1,0,0,M,0,2.0,0,2,2,40.0,95.62,1,2023-08-08
500,3.5721458925438494,84.52812909275227,0,0,0,1,0,F,1,8.0,0,1,3,1.976896136693819,100.0,1,2023-04-12
100,2.5618769250518216,81.36599405139641,0,0,1,0,0,M,0,0.0,0,4,1,28.586741552716873,99.8,1,2023-05-28
200,3.6019785929542634,8.16867075464835,1,0,1,0,0,M,0,2.0,0,3,3,40.0,97.95,1,2023-02-01
400,2.835769428981838,33.05030739592581,1,0,1,0,0,M,0,6.0,0,2,1,10.015200092645623,98.59,1,2023-09-14
300,4.0887451457659125,4.335640292621955,0,0,0,0,0,F,1,5.0,0,3,8,9.027487220895194,77.17,1,2023-10-09
300,3.3676652640727154,162.02225724779265,0,0,0,1,0,Other,0,5.0,0,3,5,1.6626555358913262,100.0,1,2023-09-29
300,3.614031993235181,1.0,1,0,0,0,0,F,1,5.0,0,6,7,40.0,84.66,1,2023-05-30
200,3.1476922005176196,1.0791751104866374,0,1,1,0,0,F,0,2.0,0,4,4,12.77753384986984,88.96,1,2023-03-25
100,4.031248300555839,2.088852040786188,0,0,0,1,0,F,1,1.0,0,2,8,3.5427208559565275,77.73,1,2023-11-08
300,2.720698185142953,11.17584485795142,0,0,0,0,0,F,0,5.0,0,3,6,4.84808517159934,78.82,1,2023-07-19
300,3.708859084303626,107.9299193119275,0,0,1,1,0,F,0,4.0,0,4,3,24.236629394109748,100.0,1,2023-08-14
400,2.5220710757478297,8068.647302028654,0,0,1,1,1,F,0,6.0,0,5,7,13.717706693546148,95.55,1,2023-07-04
400,3.678811275977684,79.85490127704875,0,0,0,0,0,F,1,7.0,0,4,5,16.438080713570532,100.0,1,2023-07-22
200,3.825832976547225,9.96730619652454,0,0,0,0,0,M,0,3.0,0,3,2,7.224331975646674,77.33,1,2023-03-23
200,3.072085096662414,96.2997414689287,0,0,1,1,0,F,0,3.0,0,4,4,22.45378690856277,100.0,1,2023-08-09
300,1.8554526835954184,4.113851787474105,0,0,1,0,0,M,0,4.0,1,4,1,21.78138879634136,80.64,1,2023-11-05
200,2.6724442442144207,5.806582104924046,0,0,0,1,0,F,0,3.0,0,4,3,5.63589106455505,78.16,1,2023-09-11
300,2.9120741643789345,12.363574999284259,0,0,0,0,0,M,1,5.0,0,2,5,15.21560965942731,80.45,1,2023-03-03
300,4.296626763736635,72.60160896998349,0,0,1,0,0,M,1,5.0,0,3,4,12.31456900851951,98.13,1,2023-11-06
400,3.67967679928885,11816.506594795143,0,0,1,0,1,M,0,6.0,0,3,1,17.3760435153597,99.92,1,2023-07-23
100,3.131293868960695,14.82864870822379,0,0,0,0,0,F,0,0.0,0,3,4,3.3850380604002965,72.63,1,2023-10-20
200,4.148290047867396,2.75934748711205,0,0,0,0,0,F,1,2.0,0,2,7,23.2816591385177,78.51,1,2023-07-13
100,3.816032980644824,59.54014223563491,0,1,0,1,0,M,0,0.0,0,1,6,11.021282164083953,100.0,1,2023-12-27
200,3.104326410221993,147.98101392778784,0,0,0,1,0,M,1,2.0,0,3,3,1.4643314547397894,100.0,1,2023-02-01
100,2.919020870612814,1.0,0,0,0,0,0,M,1,0.0,0,4,4,2.6971016573238598,65.88,1,2023-02-27
200,3.432381485885145,60.69273273387398,0,0,1,0,0,M,0,3.0,0,2,4,9.984302619400761,99.86,1,2023-10-22
200,3.9114488781246615,101.45484311296556,0,0,1,1,0,F,0,3.0,0,3,1,18.280175278038346,100.0,1,2023-09-25
100,1.8007923711335565,39.953593408131795,0,0,1,0,0,M,0,0.0,0,4,1,17.486728619313403,95.34,1,2023-04-29
200,3.6136340446440847,5939.082919210217,0,0,1,0,1,F,0,2.0,0,3,3,34.06395731016104,99.76,1,2023-12-28
100,3.5670259581953174,3.098487489981859,0,0,0,0,0,F,0,1.0,0,6,4,1.9391904377980005,66.4,1,2023-01-26
100,3.180534909422046,4.275442652247216,0,0,0,0,0,F,1,1.0,0,5,8,4.118111434083074,66.92,1,2023-03-30
300,2.9180099386360845,219.86386367615776,0,0,0,0,0,F,1,5.0,0,4,2,2.7535154550636625,100.0,1,2023-08-02
200,3.209587999570311,44.36383402715847,0,0,0,0,0,F,0,3.0,0,5,4,4.3813264640333145,86.99,1,2023-12-15
100,3.510719807866515,32.31795533340474,0,0,1,1,0,M,0,0.0,0,4,3,15.714304813479398,100.0,1,2023-08-21
200,3.020299253848361,64.49354832131752,0,0,1,0,0,F,0,3.0,0,3,4,19.42031313928785,98.84,1,2023-07-01
300,2.424032783506561,95.65132737764542,0,0,0,0,0,M,1,5.0,0,4,5,3.738428532430728,97.63,1,2023-03-07
100,4.422423050431705,74.88240590060971,0,0,1,0,0,F,1,1.0,0,2,1,28.42385891601178,99.34,1,2023-01-14
200,3.8220106212383342,41.34523686134399,0,0,1,0,0,F,0,2.0,0,4,1,11.27156610933589,100.0,1,2023-07-03
100,3.572146124442803,112.78546423625642,0,0,0,0,0,M,0,1.0,0,2,1,3.285152073156329,92.23,1,2023-07-14
100,4.205358262633392,2.4555823553151948,0,0,0,1,0,F,1,0.0,0,3,7,33.115181478756135,80.35,1,2023-10-14
200,3.047045945308849,7390.117068192745,0,0,0,0,1,F,0,3.0,0,4,6,6.6687297813579836,100.0,1,2023-07-15
200,3.1017023982425593,17.510265389064003,0,0,0,0,0,M,1,2.0,0,3,5,2.405286765374519,82.03,1,2023-02-20
200,2.811785759488027,9.742152511120906,0,0,1,1,0,F,0,2.0,0,2,4,6.011324587067591,95.03,1,2023-10-27
300,2.968630389251595,44.52462258109662,0,0,0,0,0,F,0,4.0,0,2,7,3.0156526242991255,92.88,1,2023-04-18
500,3.5353010129684153,146.3426260293343,0,0,1,0,0,M,0,8.0,0,3,4,20.274381455215718,96.59,1,2023-08-14
200,3.738726666538943,125.94339216941576,0,0,1,1,0,F,0,2.0,0,6,4,8.189627516782053,100.0,1,2023-01-04
100,2.8460781556478043,1.8336607959736184,0,0,0,0,0,M,0,1.0,0,5,7,20.148455343681285,65.28,1,2023-12-16
300,4.331520760750484,5.1668410231093365,0,0,1,0,0,M,0,4.0,0,5,4,28.372238116172294,99.61,1,2023-11-03
100,4.219948751228933,7.136737306194667,0,0,0,1,0,F,0,0.0,0,4,5,15.259199929553635,77.31,1,2023-10-26
200,3.056382885297949,30.825329611847362,0,0,1,0,0,Other,1,3.0,0,5,2,13.853050965206068,96.05,1,2023-04-24
100,3.6940628624892686,98.87200750497507,1,0,1,1,0,F,0,0.0,0,3,1,12.958552323780943,100.0,1,2023-08-03
100,3.775875014370749,4.218234242464102,0,0,0,0,0,F,1,0.0,0,5,3,3.2187531971803764,68.64,1,2023-07-27
400,2.8527102055588833,155.21457770104905,0,0,1,0,0,F,0,6.0,0,4,4,20.197339916701985,100.0,1,2023-03-28
300,2.879657453725489,37.57437053037196,0,0,1,0,0,F,1,5.0,0,6,2,37.4257225145539,99.34,1,2023-10-02
300,3.8472610673044083,53.76052035949391,0,0,1,0,0,F,0,4.0,0,4,2,20.29286933505233,96.81,1,2023-04-26
200,3.7401965594517006,101.32926583779556,0,0,1,0,0,M,1,3.0,0,3,4,22.74825091480364,98.83,1,2023-06-20
100,2.725841218201056,80.48984163959616,0,0,0,0,0,M,0,0.0,0,1,1,20.952005619047892,94.99,1,2023-06-28
100,3.8104992582349473,140.5283958844861,0,0,0,0,0,F,0,0.0,0,5,7,34.1836521203028,100.0,1,2023-06-03
100,4.112913019290777,45.745984782525504,0,0,0,1,0,F,0,1.0,0,5,7,2.095369564382255,93.37,1,2023-02-04
200,2.693454980714467,10454.478944655382,0,0,0,0,1,M,1,2.0,0,5,5,31.099906025762117,99.61,1,2023-12-12
300,3.5014300983076696,73.79852053463503,0,0,0,1,0,F,0,4.0,0,3,5,2.7723749263735775,100.0,1,2023-11-30
300,2.9537648106444014,134.6172608211794,0,0,1,1,0,F,0,4.0,0,3,3,16.518994223145725,100.0,1,2023-05-19
100,4.353884439466901,9822.956646177143,0,0,1,0,1,M,0,1.0,0,4,4,40.0,100.0,1,2023-04-07
400,3.1432216420613477,2.9149056847520294,0,0,0,0,0,M,1,7.0,0,2,3,14.455600415414454,80.51,1,2023-08-27
300,2.055190731167139,8.799727017966836,0,0,0,0,0,M,1,4.0,0,2,4,6.327603508541653,76.24,1,2023-07-04
200,4.367925223509654,86.32016594746787,0,0,0,0,0,F,0,2.0,0,3,7,0.8249821927843712,99.92,1,2023-08-15
200,2.4168192590567363,31.939948442293918,0,0,0,0,0,F,0,2.0,0,2,4,2.3022385924283886,82.8,1,2023-03-27
200,2.47097007476792,11.6509206111631,0,0,1,0,0,F,1,2.0,0,4,4,30.012093141278726,91.56,1,2023-09-10
100,3.424462683142948,9096.127920106777,0,0,1,0,1,M,0,0.0,0,3,3,22.24798167046539,99.88,1,2023-12-10
200,2.4714275348772206,109.38776072284286,0,0,0,0,0,M,0,2.0,0,3,4,30.96030259572444,96.3,1,2023-11-08
300,4.182700877404067,127.59818331954506,0,0,1,0,0,F,0,4.0,0,3,4,10.316086790172765,95.32,1,2023-11-20
100,3.017544382640174,112.0295420428338,0,0,1,1,0,M,0,0.0,0,3,4,15.986856920619656,97.52,1,2023-05-26
100,3.6924848240639028,131.71280463871477,0,0,1,0,0,F,1,0.0,0,3,4,28.225141619503823,99.34,1,2023-09-26
100,2.481528136828031,83.9874779024114,0,0,0,0,0,F,0,0.0,0,6,8,6.202433584189901,91.84,1,2023-01-21
100,3.4541548274510148,168.7248337424559,0,0,0,1,0,F,0,1.0,0,4,1,12.486866922781772,98.66,1,2023-06-02
400,3.839802694230634,53.69694980773299,0,0,1,0,0,F,1,6.0,0,4,3,19.934448040682973,100.0,1,2023-03-31
300,3.464455182131367,6.329391323640088,0,0,1,0,0,M,0,5.0,0,5,4,11.498458034243914,92.75,1,2023-10-10
200,2.5424944811154453,28.427680701067057,0,0,0,1,0,M,0,2.0,0,3,2,19.14525472473649,82.46,1,2023-05-02
100,4.117032059491476,13.040378331412217,0,0,0,1,0,M,0,1.0,0,3,2,15.810551610355212,79.32,1,2023-06-01
200,4.331083927638379,26.58614656220964,0,0,0,1,0,F,1,2.0,0,6,2,10.24895200719708,92.91,1,2023-03-26
200,2.9853713823848285,64.50748755175513,0,0,0,1,0,M,1,2.0,0,4,10,4.712588864946835,100.0,1,2023-07-30
100,3.642941889270275,168.29786695690012,0,0,1,0,0,M,1,0.0,0,4,1,40.0,98.87,1,2023-06-06
200,2.8650802724102116,22.2338550281385,0,0,1,0,0,M,0,2.0,0,4,1,20.683197757316176,100.0,1,2023-10-18
200,3.7964712132982696,93.9726400816162,0,0,1,0,0,F,1,3.0,0,5,3,24.567844926815656,99.51,1,2023-09-12
200,3.450624302710392,6.456217134749109,0,0,0,0,0,M,0,3.0,0,4,8,13.274108337368189,74.98,1,2023-07-29
200,3.223272571846818,61.47921979226116,0,0,0,0,0,F,0,2.0,0,4,6,4.365505062624779,97.54,1,2023-05-04
100,3.5066218584715183,1.0,0,0,0,0,0,F,0,0.0,0,5,5,0.07576969638323251,66.01,1,2023-04-28
200,3.303750532401946,8.966609862054147,0,0,0,0,0,M,0,2.0,0,6,7,0.07564380267803841,74.66,1,2023-12-24
200,3.492159567748139,88.28296183414838,0,0,0,0,0,F,0,2.0,0,2,7,1.3369338351106275,98.1,1,2023-09-03
200,3.588702114264215,13592.584746186028,0,0,0,0,1,F,0,3.0,0,3,5,1.1674963151991655,100.0,1,2023-02-24
400,2.940299445975786,9417.739291930928,0,0,0,0,1,F,1,6.0,0,6,2,7.1996934791333,100.0,1,2023-09-08
300,3.978666417136074,17.05174770367045,0,0,0,1,0,F,0,4.0,0,5,8,10.52729355773247,87.65,1,2023-03-04
100,4.07519755378422,109.63993428776577,0,0,0,0,0,Other,1,1.0,0,5,6,13.787562456861377,97.18,1,2023-04-11
100,4.071583315097187,7.690245371603105,0,0,0,0,0,F,0,0.0,0,5,5,20.456541048711514,74.21,1,2023-12-30
200,3.664013408981942,9749.533446032063,0,0,1,0,1,F,0,3.0,0,4,3,16.005725152669207,100.0,1,2023-10-18
100,2.323795808850292,36.87715964495479,0,0,0,0,0,M,0,1.0,0,3,8,11.10496249287663,81.37,1,2023-06-17
200,2.3326643874696775,179.97440945087396,0,0,1,0,0,Other,0,2.0,0,4,5,9.990937029545112,99.81,1,2023-07-12
400,3.4261123549223598,11746.245333217912,0,0,1,0,1,M,1,6.0,0,4,1,8.012491542439646,99.33,1,2023-08-18
200,3.2090752088938954,136.5711518630535,0,0,0,1,0,F,0,2.0,0,5,1,5.511261092540638,100.0,1,2023-06-06
200,3.9390663627133407,200.14037983923217,0,0,1,0,0,F,0,3.0,0,2,5,13.179402892206372,98.57,1,2023-06-08
200,4.264085024409111,41.21490490062129,0,0,1,0,0,F,0,3.0,0,4,4,20.599857577546363,100.0,1,2023-08-25
200,4.251540563770286,100.81369309112716,0,0,0,0,0,M,0,3.0,0,2,2,11.905411007915133,100.0,1,2023-10-05
200,4.490416984498671,4319.441091793392,0,0,0,0,1,F,0,2.0,0,5,4,20.7868463496565,99.1,1,2023-05-05
400,3.5850426011306378,71.94420209913294,0,0,1,1,0,M,1,7.0,0,3,4,17.305541140655706,100.0,1,2023-03-19
200,3.4350294796921776,201.5094854160377,0,0,0,0,0,F,0,3.0,0,3,4,1.3738071826898381,98.42,1,2023-06-24
400,3.448259499763249,139.2845538723518,0,0,1,0,0,Other,1,6.0,0,1,5,23.78703732589514,100.0,1,2023-12-23
400,4.220355168546708,4.559306152718968,0,0,0,0,0,F,0,6.0,0,4,1,8.78067139015888,87.24,1,2023-07-05
100,4.044060729669865,43.14747056344197,0,0,1,0,0,F,1,1.0,0,1,4,21.85874409916323,100.0,1,2023-04-22
100,3.203411090508464,195.53545158298945,0,0,1,0,0,M,0,1.0,0,3,4,21.13705904955806,98.68,1,2023-01-24
100,4.8025827488674935,126.09611600881779,0,0,1,0,0,M,0,0.0,0,1,4,14.094069042157514,99.15,1,2023-05-06
100,3.294245754231283,149.91302821109502,1,0,1,0,0,F,0,1.0,0,4,4,21.837983902964353,100.0,1,2023-03-18
100,4.07092408090471,77.15732139873978,0,0,0,0,0,F,0,0.0,0,5,7,15.659765366137297,90.04,1,2023-09-20
300,2.810854573547301,104.42347709998467,0,0,1,1,0,F,0,4.0,0,4,4,19.552038001738545,100.0,1,2023-08-11
100,3.1391636209471687,41.059989354870915,0,0,0,0,0,M,0,0.0,0,4,5,37.25586281239503,86.95,1,2023-01-10
100,4.040039288842136,69.50618929362581,0,0,1,0,0,M,0,1.0,0,6,1,20.40138410805559,96.89,1,2023-03-01
300,1.6872822619155916,16.188461255610523,0,0,0,0,0,M,0,4.0,1,5,2,4.459009798505462,67.89,1,2023-04-04
100,3.3086151306840916,4999.095397829002,0,0,1,0,1,M,0,1.0,0,5,5,30.800611693494787,98.85,1,2023-02-09
300,3.6460454446348733,1097.854463267694,0,0,0,1,1,F,0,4.0,0,2,5,22.393712760170015,100.0,1,2023-05-28
100,2.2273232619326127,56.40344683140442,0,0,0,0,0,F,0,0.0,0,3,3,2.486667332474429,87.98,1,2023-09-17
100,3.7128588575989614,8956.357564228027,0,0,1,0,1,M,1,1.0,0,3,1,31.591538227065683,98.3,1,2023-06-05
300,4.011916846718043,6.2308209125043215,0,0,0,0,0,F,0,4.0,0,5,5,0.8364457006832366,79.83,1,2023-07-08
200,4.002792391690111,106.60734264627459,0,0,1,0,0,F,1,2.0,0,4,3,22.528165374091813,99.11,1,2023-10-19
400,3.782185881258571,86.71484267087381,0,0,1,0,0,F,0,6.0,0,3,3,19.925106278183293,100.0,1,2023-05-30
300,3.505094164953121,66.2419649285332,0,0,1,0,0,F,0,4.0,0,2,1,10.805878525364319,99.03,1,2023-04-24
300,3.9638700540085954,62.27706039454554,0,0,0,0,0,Other,0,5.0,0,3,5,24.42026658754056,98.82,1,2023-02-28
100,2.5063021259610627,74.74885720287256,0,0,1,1,0,M,0,0.0,0,6,1,8.162880824127962,99.35,1,2023-12-27
100,3.982760890005654,1.5732896552050313,0,0,0,0,0,M,0,0.0,0,3,5,1.6361082519581651,69.35,1,2023-06-18
300,3.0321349241025715,26.66172810379748,0,0,0,0,0,F,0,4.0,0,3,6,13.86826926077683,86.98,1,2023-09-26
300,2.491757098522135,13.798952137308945,0,0,1,0,0,M,0,5.0,0,3,7,40.0,99.95,1,2023-07-05
500,2.0017499863090853,13376.40651700131,0,0,0,1,1,M,0,8.0,0,1,2,4.324050394876691,100.0,1,2023-10-26
200,2.4584989027584148,49.377805050154464,0,0,0,1,0,Other,0,3.0,0,2,5,11.653823414986297,94.06,1,2023-04-16
200,2.478890304906685,128.6586795604223,0,0,0,0,0,F,1,3.0,0,4,1,24.112179198275754,98.84,1,2023-09-18
300,3.588176594540353,5.636594815401099,0,0,0,0,0,M,0,4.0,0,3,1,40.0,78.37,1,2023-02-19
100,3.4028464467284385,102.25004874293597,0,0,0,1,0,F,1,0.0,0,3,4,4.285034115790908,100.0,1,2023-04-26
400,4.096902469942811,14.41936438292587,0,0,1,0,0,M,0,6.0,0,5,1,8.435699696809039,100.0,1,2023-04-20
400,3.3051170418377454,8.701726746042123,0,0,0,0,0,F,1,6.0,0,4,4,0.16141820583810268,83.76,1,2023-12-19
200,3.955461355438191,2.978055620096846,0,0,0,0,0,M,0,2.0,0,5,3,3.121965116509106,72.88,1,2023-03-09
300,3.1196714530320953,25.73285872384407,0,0,0,0,0,M,1,4.0,0,4,3,11.125526071644067,88.34,1,2023-11-14
300,3.982008141894719,11.93268347656293,0,0,0,0,0,F,0,4.0,0,3,8,9.024127353063019,83.45,1,2023-03-14
100,3.092907453087491,21.064807703869974,0,0,0,0,0,M,1,1.0,0,4,5,9.635279349140589,79.7,1,2023-11-14
400,2.9840715409684924,3.3054006269537743,0,0,0,0,0,M,0,7.0,0,2,6,8.789717118981752,79.18,1,2023-03-17
200,3.8756785478327562,83.95455802103956,0,0,0,0,0,F,0,3.0,0,5,5,0.4909582546791175,100.0,1,2023-05-01
300,3.1802784678051417,46.069709811828474,0,0,0,0,0,F,1,5.0,0,2,3,0.9387123672136553,95.26,1,2023-05-15
100,3.9061144079726904,91.86729647993002,0,0,0,0,0,M,0,0.0,0,5,7,6.741442299201069,98.78,1,2023-06-23
400,2.55405841558634,99.29147379757894,0,0,0,0,0,F,1,7.0,0,5,8,5.987619705523846,100.0,1,2023-08-17
200,4.120461438535196,62.284001557117044,0,0,1,0,0,M,0,2.0,0,3,5,7.843159701444212,99.67,1,2023-04-18
100,2.4001409217949403,32.534486487715355,0,0,1,0,0,M,1,0.0,0,4,2,29.31003183133214,97.34,1,2023-10-22
400,2.73449722811341,12021.769001582928,0,0,0,0,1,M,0,7.0,0,3,6,0.5503026204810636,100.0,1,2023-09-12
100,2.93857241343285,96.54851534527691,0,0,0,1,0,M,1,1.0,0,4,4,20.12386076131081,100.0,1,2023-11-12
100,1.506446987046707,56.62363292316992,0,0,0,0,0,F,0,1.0,0,2,4,1.0069035175600718,81.72,1,2023-04-21
400,4.007127727240887,81.11728023806211,0,0,1,0,0,M,0,6.0,0,5,3,21.87118785405332,97.63,1,2023-03-02
400,2.9453091550195514,65.5320360342287,0,0,0,0,0,F,0,6.0,0,4,7,0.9805334861012895,97.26,1,2023-10-16
200,2.2384916963866854,36.67207057866503,0,0,0,0,0,F,0,3.0,0,3,8,2.8603982394032994,80.58,1,2023-01-16
200,2.454912765109851,33.25955562951169,0,0,1,0,0,M,1,3.0,0,5,3,38.17987240129625,100.0,1,2023-08-20
200,3.1950125706079775,116.17589118813672,0,0,0,0,0,M,1,3.0,0,4,4,11.376745438174293,100.0,1,2023-06-19
100,3.9845993812340303,9754.872490756472,0,0,0,0,1,F,0,1.0,0,4,9,5.4527220590036745,97.96,1,2023-02-02
100,4.1924005610273225,4.536057896399447,0,0,0,1,0,F,0,1.0,0,6,3,3.0272962898910283,74.15,1,2023-08-07
300,2.9288783997278034,152.0615383566655,0,0,1,0,0,F,0,5.0,0,3,6,21.868939024362664,100.0,1,2023-09-26
300,3.4790609261503347,145.13920257431184,0,0,0,0,0,M,1,4.0,0,3,7,1.1167551102040387,100.0,1,2023-04-15
300,4.0231875338982945,43.95497424667101,0,0,0,0,0,F,1,4.0,0,5,4,1.5669930153139098,94.09,1,2023-06-09
300,3.638812185808047,5285.022414622429,0,0,0,0,1,M,0,4.0,0,2,6,12.579040602952734,98.3,1,2023-07-19
100,3.8876074470826305,53.52388159995927,0,0,0,0,0,M,0,0.0,0,3,6,1.0302199664917804,92.38,1,2023-11-07
200,3.7948687631937266,4241.262274003346,0,0,0,1,1,M,0,2.0,0,3,3,3.915757271203026,97.19,1,2023-09-30
100,3.697296500521827,1.0,0,0,0,0,0,F,0,0.0,0,5,5,0.013717085165467307,66.76,1,2023-04-18
200,3.2310428229733263,1.0,0,1,0,0,0,M,0,2.0,0,3,6,37.28689384413709,81.48,1,2023-02-01
200,4.271347792342992,30.280326210976998,0,0,1,0,0,M,0,2.0,0,5,3,10.458375209764696,100.0,1,2023-12-13
400,4.37668539867924,56.634361000556105,0,0,1,1,0,F,0,6.0,0,4,1,26.111093387991566,99.47,1,2023-12-26
200,3.501285958489699,2.321128658804036,0,0,0,0,0,M,0,3.0,0,3,1,11.166023239386742,71.53,1,2023-05-27
100,3.1420603745864697,187.05031238149232,0,0,0,0,0,F,1,1.0,0,3,3,11.702944966395552,95.06,1,2023-01-24
100,3.5684335990762137,12156.705887952625,0,0,0,1,1,M,0,1.0,0,3,5,3.022095845399775,100.0,1,2023-01-21
300,2.8212519443279933,138.8795060144373,0,0,1,0,0,F,0,5.0,0,3,3,10.831252690822048,97.1,1,2023-05-06
200,3.0232824427189238,1.0,0,0,0,0,0,F,0,2.0,0,3,4,0.6830659022491301,67.63,1,2023-06-24
100,3.2068522473118226,14145.48535328714,0,0,0,0,1,F,1,1.0,0,4,7,12.004184817705617,100.0,1,2023-04-16
100,3.58069310018593,22.575393813351955,0,0,1,0,0,M,0,1.0,0,3,1,8.636006794349974,96.17,1,2023-10-23
300,4.271554365068433,196.06461684700406,0,0,1,0,0,F,0,5.0,0,2,5,12.240798746791288,100.0,1,2023-04-13
100,3.9078512967489774,2808.1005456970024,0,0,1,0,1,M,1,1.0,0,3,3,18.406999555083182,98.0,1,2023-07-11
